source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,A Clash of Kings (A Song of Ice and Fire #2),10.79,Add a comment,3,In stock (5 available),2025-09-24 12:50:46.795999,a clash of kings a song of ice and fire 2,In Stock,Affordable,Average
books_toscrape,Vogue Colors A to Z: A Fashion Coloring Book,52.35,Default,4,In stock (4 available),2025-09-24 12:50:47.875162,vogue colors a to z a fashion coloring book,In Stock,Premium,Good
books_toscrape,The Shining (The Shining #1),27.88,Default,3,In stock (4 available),2025-09-24 12:50:48.738995,the shining the shining 1,In Stock,Mid-range,Average
books_toscrape,The Pilgrim's Progress,50.26,Classics,2,In stock (4 available),2025-09-24 12:50:49.540487,the pilgrims progress,In Stock,Premium,Poor
books_toscrape,The Perfect Play (Play by Play #1),59.99,Romance,3,In stock (4 available),2025-09-24 12:50:50.414124,the perfect play play by play 1,In Stock,Premium,Average
books_toscrape,The Passion of Dolssa,28.32,Historical Fiction,5,In stock (4 available),2025-09-24 12:50:51.258699,the passion of dolssa,In Stock,Mid-range,Excellent
books_toscrape,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,Nonfiction,3,In stock (4 available),2025-09-24 12:50:52.077708,the jazz of physics the secret link between music and the structure of the universe,In Stock,Mid-range,Average
books_toscrape,The Hunger Games (The Hunger Games #1),29.85,Default,5,In stock (4 available),2025-09-24 12:50:52.889794,the hunger games the hunger games 1,In Stock,Mid-range,Excellent
books_toscrape,The Hound of the Baskervilles (Sherlock Holmes #5),14.82,Classics,2,In stock (4 available),2025-09-24 12:50:53.706625,the hound of the baskervilles sherlock holmes 5,In Stock,Affordable,Poor
books_toscrape,The Gunning of America: Business and the Making of American Gun Culture,16.81,Nonfiction,4,In stock (4 available),2025-09-24 12:50:54.522929,the gunning of america business and the making of american gun culture,In Stock,Affordable,Good
books_toscrape,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,Nonfiction,2,In stock (4 available),2025-09-24 12:50:55.342828,the geography of bliss one grumps search for the happiest places in the world,In Stock,Mid-range,Poor
books_toscrape,The Demonists (Demonist #1),52.11,Fantasy,2,In stock (4 available),2025-09-24 12:50:56.158041,the demonists demonist 1,In Stock,Premium,Poor
books_toscrape,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,Sequential Art,2,In stock (4 available),2025-09-24 12:50:56.960202,"the demon prince of momochi house, vol. 4 the demon prince of momochi house 4",In Stock,Mid-range,Poor
books_toscrape,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,Thriller,3,In stock (4 available),2025-09-24 12:50:57.799601,the bone hunters lexy vaughan steven macaulay 2,In Stock,Premium,Average
books_toscrape,The Beast (Black Dagger Brotherhood #14),46.08,Fantasy,5,In stock (4 available),2025-09-24 12:50:58.598931,the beast black dagger brotherhood 14,In Stock,Mid-range,Excellent
books_toscrape,Some Women,13.73,Womens Fiction,5,In stock (4 available),2025-09-24 12:50:59.426060,some women,In Stock,Affordable,Excellent
books_toscrape,Shopaholic Ties the Knot (Shopaholic #3),48.39,Womens Fiction,5,In stock (4 available),2025-09-24 12:51:02.399049,shopaholic ties the knot shopaholic 3,In Stock,Mid-range,Excellent
books_toscrape,Paper and Fire (The Great Library #2),49.45,Fantasy,5,In stock (4 available),2025-09-24 12:51:03.254265,paper and fire the great library 2,In Stock,Mid-range,Excellent
books_toscrape,Outlander (Outlander #1),19.67,Default,5,In stock (4 available),2025-09-24 12:51:04.115618,outlander outlander 1,In Stock,Affordable,Excellent
books_toscrape,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,Music,3,In stock (4 available),2025-09-24 12:51:04.960500,"orchestra of exiles the story of bronislaw huberman, the israel philharmonic, and the one thousand jews he saved from nazi horrors",In Stock,Affordable,Average
books_toscrape,No One Here Gets Out Alive,20.02,Music,5,In stock (4 available),2025-09-24 12:51:06.775753,no one here gets out alive,In Stock,Affordable,Excellent
books_toscrape,Night Shift (Night Shift #1-20),12.75,Horror,4,In stock (4 available),2025-09-24 12:51:07.576499,night shift night shift 120,In Stock,Affordable,Good
books_toscrape,Needful Things,47.51,Horror,4,In stock (4 available),2025-09-24 12:51:08.386368,needful things,In Stock,Mid-range,Good
books_toscrape,Mockingjay (The Hunger Games #3),20.44,Default,4,In stock (4 available),2025-09-24 12:51:09.181498,mockingjay the hunger games 3,In Stock,Affordable,Good
books_toscrape,Misery,34.79,Horror,2,In stock (4 available),2025-09-24 12:51:10.007777,misery,In Stock,Mid-range,Poor
books_toscrape,Little Women (Little Women #1),28.07,Classics,4,In stock (4 available),2025-09-24 12:51:10.820243,little women little women 1,In Stock,Mid-range,Good
books_toscrape,It,25.01,Horror,3,In stock (4 available),2025-09-24 12:51:11.618008,it,In Stock,Mid-range,Average
books_toscrape,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,Default,3,In stock (4 available),2025-09-24 12:51:12.431024,harry potter and the sorcerers stone harry potter 1,In Stock,Affordable,Average
books_toscrape,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,Young Adult,4,In stock (4 available),2025-09-24 12:51:13.261584,harry potter and the prisoner of azkaban harry potter 3,In Stock,Affordable,Good
books_toscrape,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,Fantasy,4,In stock (4 available),2025-09-24 12:51:14.113501,harry potter and the order of the phoenix harry potter 5,In Stock,Mid-range,Good
books_toscrape,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,Fantasy,5,In stock (4 available),2025-09-24 12:51:15.089966,harry potter and the halfblood prince harry potter 6,In Stock,Mid-range,Excellent
books_toscrape,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,Fantasy,1,In stock (4 available),2025-09-24 12:51:15.988475,harry potter and the chamber of secrets harry potter 2,In Stock,Affordable,Very Poor
books_toscrape,Gone with the Wind,32.49,Classics,3,In stock (4 available),2025-09-24 12:51:16.788668,gone with the wind,In Stock,Mid-range,Average
books_toscrape,God Is Not Great: How Religion Poisons Everything,27.8,Nonfiction,1,In stock (4 available),2025-09-24 12:51:17.622136,god is not great how religion poisons everything,In Stock,Mid-range,Very Poor
books_toscrape,Girl With a Pearl Earring,26.77,Historical Fiction,1,In stock (4 available),2025-09-24 12:51:18.423697,girl with a pearl earring,In Stock,Mid-range,Very Poor
books_toscrape,"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,Sequential Art,4,In stock (4 available),2025-09-24 12:51:19.233725,"fruits basket, vol. 4 fruits basket 4",In Stock,Premium,Good
books_toscrape,Far From True (Promise Falls Trilogy #2),34.93,Thriller,2,In stock (4 available),2025-09-24 12:51:22.182238,far from true promise falls trilogy 2,In Stock,Mid-range,Poor
books_toscrape,Dark Lover (Black Dagger Brotherhood #1),12.87,Romance,1,In stock (4 available),2025-09-24 12:51:22.993546,dark lover black dagger brotherhood 1,In Stock,Affordable,Very Poor
books_toscrape,Confessions of a Shopaholic (Shopaholic #1),48.94,Default,2,In stock (4 available),2025-09-24 12:51:23.787961,confessions of a shopaholic shopaholic 1,In Stock,Mid-range,Poor
books_toscrape,Changing the Game (Play by Play #2),13.38,Romance,3,In stock (4 available),2025-09-24 12:51:24.581758,changing the game play by play 2,In Stock,Affordable,Average
books_toscrape,Candide,58.63,Classics,3,In stock (4 available),2025-09-24 12:51:25.399913,candide,In Stock,Premium,Average
books_toscrape,Can You Keep a Secret?,21.94,Womens Fiction,1,In stock (4 available),2025-09-24 12:51:26.214490,can you keep a secret?,In Stock,Affordable,Very Poor
books_toscrape,Atlas Shrugged,26.58,Fiction,5,In stock (4 available),2025-09-24 12:51:27.006259,atlas shrugged,In Stock,Mid-range,Excellent
books_toscrape,Animal Farm,57.22,Classics,3,In stock (4 available),2025-09-24 12:51:27.832928,animal farm,In Stock,Premium,Average
books_toscrape,A Walk to Remember,56.43,Romance,1,In stock (4 available),2025-09-24 12:51:28.649657,a walk to remember,In Stock,Premium,Very Poor
books_toscrape,A New Earth: Awakening to Your Life's Purpose,55.65,Spirituality,5,In stock (4 available),2025-09-24 12:51:29.479086,a new earth awakening to your lifes purpose,In Stock,Premium,Excellent
books_toscrape,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,Religion,1,In stock (4 available),2025-09-24 12:51:30.378668,"a history of god the 4,000year quest of judaism, christianity, and islam",In Stock,Mid-range,Very Poor
books_toscrape,'Salem's Lot,49.56,Horror,4,In stock (4 available),2025-09-24 12:51:31.237494,salems lot,In Stock,Mid-range,Good
books_toscrape,Zero History (Blue Ant #3),34.77,Default,1,In stock (3 available),2025-09-24 12:51:32.039078,zero history blue ant 3,In Stock,Mid-range,Very Poor
books_toscrape,Wuthering Heights,17.73,Classics,3,In stock (3 available),2025-09-24 12:51:32.858467,wuthering heights,In Stock,Affordable,Average
books_toscrape,World War Z: An Oral History of the Zombie War,21.8,Default,1,In stock (3 available),2025-09-24 12:51:33.674263,world war z an oral history of the zombie war,In Stock,Affordable,Very Poor
books_toscrape,Wild: From Lost to Found on the Pacific Crest Trail,46.02,Default,3,In stock (3 available),2025-09-24 12:51:34.476193,wild from lost to found on the pacific crest trail,In Stock,Mid-range,Average
books_toscrape,"Where'd You Go, Bernadette",18.13,Default,1,In stock (3 available),2025-09-24 12:51:35.288996,"whered you go, bernadette",In Stock,Affordable,Very Poor
books_toscrape,When You Are Engulfed in Flames,30.89,Humor,5,In stock (3 available),2025-09-24 12:51:36.095626,when you are engulfed in flames,In Stock,Mid-range,Excellent
books_toscrape,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,Nonfiction,3,In stock (3 available),2025-09-24 12:51:36.890538,we the people the modernday figures who have reshaped and affirmed the founding fathers vision of america,In Stock,Mid-range,Average
books_toscrape,We Are All Completely Beside Ourselves,24.04,Contemporary,1,In stock (3 available),2025-09-24 12:51:37.685152,we are all completely beside ourselves,In Stock,Affordable,Very Poor
books_toscrape,Walk the Edge (Thunder Road #2),32.36,Young Adult,3,In stock (3 available),2025-09-24 12:51:40.733010,walk the edge thunder road 2,In Stock,Mid-range,Average
books_toscrape,Voyager (Outlander #3),21.07,Historical Fiction,5,In stock (3 available),2025-09-24 12:51:41.615311,voyager outlander 3,In Stock,Affordable,Excellent
books_toscrape,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,Nonfiction,3,In stock (3 available),2025-09-24 12:51:42.466476,very good lives the fringe benefits of failure and the importance of imagination,In Stock,Premium,Average
books_toscrape,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,Food and Drink,2,In stock (3 available),2025-09-24 12:51:43.249466,vegan vegetarian omnivore dinner for everyone at the table,In Stock,Affordable,Poor
books_toscrape,"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,Nonfiction,1,In stock (3 available),2025-09-24 12:51:44.064028,"unstuffed decluttering your home, mind, and soul",In Stock,Premium,Very Poor
books_toscrape,Under the Banner of Heaven: A Story of Violent Faith,30.0,Nonfiction,1,In stock (3 available),2025-09-24 12:51:44.899368,under the banner of heaven a story of violent faith,In Stock,Mid-range,Very Poor
books_toscrape,Two Boys Kissing,32.74,Young Adult,2,In stock (3 available),2025-09-24 12:51:45.737535,two boys kissing,In Stock,Mid-range,Poor
books_toscrape,Twilight (Twilight #1),41.93,Default,2,In stock (3 available),2025-09-24 12:51:46.538967,twilight twilight 1,In Stock,Mid-range,Poor
books_toscrape,Twenties Girl,42.8,Womens Fiction,2,In stock (3 available),2025-09-24 12:51:48.349449,twenties girl,In Stock,Mid-range,Poor
books_toscrape,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,Nonfiction,1,In stock (3 available),2025-09-24 12:51:49.140673,"trespassing across america one mans epic, neverdonebefore and sort of illegal hike across the heartland",In Stock,Premium,Very Poor
books_toscrape,Three-Martini Lunch,23.21,Fiction,3,In stock (3 available),2025-09-24 12:51:49.935195,threemartini lunch,In Stock,Affordable,Average
books_toscrape,"Thinking, Fast and Slow",21.14,Psychology,1,In stock (3 available),2025-09-24 12:51:50.735395,"thinking, fast and slow",In Stock,Affordable,Very Poor
books_toscrape,The Wild Robot,56.07,Childrens,3,In stock (3 available),2025-09-24 12:51:51.554227,the wild robot,In Stock,Premium,Average
books_toscrape,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,Sequential Art,3,In stock (3 available),2025-09-24 12:51:52.364799,"the wicked the divine, vol. 3 commercial suicide the wicked the divine",In Stock,Affordable,Average
books_toscrape,The Undomestic Goddess,45.75,Womens Fiction,4,In stock (3 available),2025-09-24 12:51:53.279748,the undomestic goddess,In Stock,Mid-range,Good
books_toscrape,The Travelers,15.77,Thriller,1,In stock (3 available),2025-09-24 12:51:54.148771,the travelers,In Stock,Affordable,Very Poor
books_toscrape,The Tipping Point: How Little Things Can Make a Big Difference,10.02,Add a comment,2,In stock (3 available),2025-09-24 12:51:54.994224,the tipping point how little things can make a big difference,In Stock,Affordable,Poor
books_toscrape,The Thing About Jellyfish,48.77,Childrens,1,In stock (3 available),2025-09-24 12:51:55.810621,the thing about jellyfish,In Stock,Mid-range,Very Poor
books_toscrape,The Stand,57.86,Horror,2,In stock (3 available),2025-09-24 12:51:56.607741,the stand,In Stock,Premium,Poor
books_toscrape,The Smitten Kitchen Cookbook,23.59,Food and Drink,1,In stock (3 available),2025-09-24 12:51:57.406995,the smitten kitchen cookbook,In Stock,Affordable,Very Poor
books_toscrape,The Silkworm (Cormoran Strike #2),23.05,Mystery,5,In stock (3 available),2025-09-24 12:52:00.331785,the silkworm cormoran strike 2,In Stock,Affordable,Excellent
books_toscrape,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,Sequential Art,5,In stock (3 available),2025-09-24 12:52:01.139131,"the sandman, vol. 3 dream country the sandman volumes 3",In Stock,Premium,Excellent
books_toscrape,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,Fantasy,4,In stock (3 available),2025-09-24 12:52:01.935435,the rose the dagger the wrath and the dawn 2,In Stock,Premium,Good
books_toscrape,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,Travel,1,In stock (3 available),2025-09-24 12:52:02.777970,the road to little dribbling adventures of an american in britain notes from a small island 2,In Stock,Affordable,Very Poor
books_toscrape,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,Biography,3,In stock (3 available),2025-09-24 12:52:03.579545,the rise of theodore roosevelt theodore roosevelt 1,In Stock,Mid-range,Average
